timestamp,key
305,51
306,1
307,3385
308,183
309,1
310,8
311,2
312,1
313,1
314,1
315,4
316,52
317,2
318,2
319,1
320,1
321,1
322,1
323,8
324,3
325,299
326,115
327,2
328,188
329,8
330,3
331,4
332,4
333,3228
334,3771
335,1
336,1
337,1
338,1
339,1
340,1
341,3
342,7
343,29
344,9
345,78
346,1
347,191
348,1
349,1
350,1
351,1
352,1
353,8
354,1
355,1
356,25
357,2
358,445
359,34
360,360
361,6
362,1
363,61
364,5
365,4
366,13
367,1
368,1
369,6
370,106
371,3
372,1
373,27
374,2
375,1
376,202
377,4
378,26
379,1
380,3089
381,90
382,1
383,11
384,1
385,2
386,1
387,1
388,2
389,1
390,2
391,34
392,1
393,8
394,4
395,19
396,5
397,2
398,1
399,2
400,154
401,33
402,1
403,1
404,1
405,2
406,2
407,4
408,1438
409,1
410,1
411,23
412,2
413,553
414,1
415,127
416,2
417,489
418,2
419,11
420,2
421,4
422,1
423,5
424,2
425,5
426,1
427,2
428,60
429,8
430,26
431,240
432,32
433,1
434,1
435,5
436,5
437,6
438,2
439,5
440,1
441,271
442,995
443,1
444,1
445,2
446,1
447,4
448,32
449,1
450,4
451,2
452,5
453,3
454,30
455,7
456,1
457,2151
458,45
459,733
460,7
461,1
462,5
463,4
464,1
465,4
466,7
467,177
468,5
469,244
470,163
471,2063
472,54
473,2073
474,4
475,2
476,30
477,1
478,55
479,3502
480,5
481,1
482,487
483,1
484,18
485,134
486,12
487,5
488,1
489,1
490,115
491,1
492,1
493,104
494,4
495,4
496,5
497,3
498,1
499,84
500,1
501,18
502,5
503,1
504,10
505,2
506,2
507,133
508,2579
509,2
510,1
511,1
512,2
513,1
514,75
515,14
516,1
517,55
518,1
519,1007
520,8
521,15
522,7
523,208
524,1271
525,1
526,1
527,1
528,1139
529,21
530,5
531,630
532,3
533,12
534,6
535,117
536,2
537,7
538,61
539,2
540,3
541,2
542,1
543,5
544,1
545,7
546,3
547,1
548,16
549,2
550,152
551,54
552,2
553,4
554,232
555,626
556,6
557,662
558,11
559,469
560,14
561,21
562,74
563,1
564,8
565,1
566,2
567,256
568,10
569,1
570,12
571,1
572,23
573,4
574,7
575,1
576,13
577,1
578,1
579,16
580,1
581,65
582,1
583,3523
584,41
585,1
586,1
587,3858
588,1
589,2
590,1
591,1
592,274
593,1250
594,1
595,522
596,3
597,9
598,1103
599,20
600,32
601,1
602,3057
603,3
604,1
605,4
606,3
607,1
608,1
609,2
610,301
611,1895
612,2
613,1
614,20
615,4
616,3
617,2
618,1
619,30
620,4
621,5
622,1
623,122
624,103
625,1
626,336
627,13
628,13
629,1
630,246
631,1
632,1
633,1
634,139
635,15
636,4
637,2
638,1
639,8
640,21
641,11
642,3
643,1788
644,162
645,15
646,9
647,1
648,44
649,2
650,6
651,2
652,11
653,1
654,1
655,1
656,2
657,16
658,5
659,14
660,20
661,20
662,4233
663,3
664,4
665,493
666,3
667,4
668,1
669,3
670,4
671,22
672,6
673,9
674,141
675,1
676,3
677,1472
678,18
679,96
680,24
681,2
682,126
683,1
684,15
685,1
686,4
687,8
688,3
689,1
690,16
691,108
692,1
693,4
694,1
695,18
696,3
697,1
698,1
699,64
700,2
701,3
702,3
703,5
704,1
705,19
706,927
707,35
708,3028
709,10
710,571
711,10
712,31
713,1
714,26
715,156
716,38
717,2
718,792
719,3
720,668
721,1
722,161
723,86
724,12
725,1
726,63
727,29
728,2
729,53
730,1
731,4
732,36
733,5
734,1
735,217
736,1
737,25
738,3
739,1
740,13
741,2
742,4753
743,1192
744,365
745,376
746,14
747,13
748,7
749,494
750,275
751,1
752,3
753,69
754,38
755,1
756,235
757,44
758,7
759,1
760,7
761,88
762,6
763,13
764,2
765,3
766,5
767,1
768,12
769,13
770,586
771,970
772,2158
773,1
774,2
775,3
776,426
777,1
778,344
779,6
780,2391
781,1147
782,2
783,101
784,1
785,2
786,122
787,134
788,1
789,1
790,4
791,2
792,33
793,2
794,1
795,7
796,2
797,1
798,250
799,1
800,1
801,111
802,122
803,1
804,15
805,1400
806,1
807,3
808,11
809,10
810,2421
811,18
812,1
813,6
814,613
815,5
816,2
817,3
818,2
819,1746
820,1
821,1
822,6
823,2
824,1
825,13
826,34
827,1
828,243
829,1
830,1
831,23
832,3
833,1114
834,113
835,12
836,92
837,1188
838,11
839,5
840,197
841,60
842,31
843,3
844,1
845,1
846,67
847,3
848,2
849,2
850,1
851,4749
852,93
853,1
854,6
855,1
856,1
857,79
858,17
859,1
860,12
861,8
862,7
863,22
864,1
865,984
866,37
867,1
868,36
869,1
870,3
871,56
872,2
873,1
874,11
875,1
876,1
877,6
878,10
879,525
880,803
881,7
882,4
883,1
884,975
885,658
886,3531
887,1
888,1
889,4103
890,6
891,1
892,1
893,52
894,1
895,1
896,42
897,25
898,1
899,5
900,86
901,2
902,72
903,5
904,1
905,1
906,2
907,16
908,2082
909,147
910,1
911,4
912,5
913,1
914,2
915,4
916,3
917,13
918,80
919,1
920,4
921,686
922,11
923,3
924,1
925,330
926,7
927,32
928,4
929,3
930,155
931,44
932,1763
933,3
934,12
935,39
936,12
937,360
938,1
939,7
940,471
941,4
942,4
943,1
944,10
945,1
946,1
947,2
948,3
949,1
950,1
951,15
952,1
953,3
954,110
955,415
956,1
957,1
958,3
959,6
960,357
961,1
962,1
963,1
964,114
965,118
966,2
967,1
968,20
969,2
970,1608
971,1
972,1
973,1
974,4
975,59
976,277
977,22
978,8
979,274
980,3
981,3
982,2
983,1
984,614
985,22
986,3953
987,1
988,135
989,8
990,4
991,11
992,1
993,4
994,44
995,1
996,14
997,29
998,14
999,6
1000,10
1001,1
1002,2
1003,1
1004,1
1005,4
1006,17
1007,2
1008,1
1009,8
1010,23
1011,3
1012,1
1013,1
1014,3
1015,5
1016,1
1017,6
1018,13
1019,1
1020,2
1021,2
1022,1
1023,5
1024,2
1025,1
1026,1
1027,3
1028,3
1029,58
1030,6
1031,1
1032,28
1033,38
1034,1
1035,1
1036,825
1037,2
1038,1
1039,41
1040,9
1041,1
1042,14
1043,2
1044,256
1045,3
1046,7
1047,8
1048,25
1049,2
1050,68
1051,135
1052,139
1053,1
1054,1
1055,143
1056,7
1057,4
1058,2
1059,114
1060,125
1061,1
1062,1
1063,2
1064,510
1065,2
1066,1
1067,2
1068,171
1069,272
1070,1
1071,3
1072,41
1073,1
1074,2
1075,30
1076,1
1077,1638
1078,231
1079,2
1080,1
1081,1
1082,1
1083,11
1084,734
1085,25
1086,4
1087,304
1088,9
1089,1
1090,2393
1091,2
1092,37
1093,2
1094,76
1095,2
1096,2
1097,105
1098,2
1099,350
1100,164
1101,2
1102,1
1103,403
1104,1
1105,2
1106,36
1107,23
1108,8
1109,1
1110,1
1111,7
1112,4
1113,4
1114,1
1115,1
1116,11
1117,4
1118,1
1119,1224
1120,1
1121,1
1122,37
1123,9
1124,7
1125,1
1126,1
1127,1
1128,11
1129,660
1130,521
1131,2
1132,51
1133,54
1134,106
1135,2
1136,2
1137,71
1138,49
1139,2
1140,81
1141,185
1142,2
1143,3
1144,34
1145,1
1146,4
1147,3
1148,2
1149,1
1150,14
1151,4
1152,41
1153,66
1154,1
1155,34
1156,9
1157,1
1158,1650
1159,1
1160,26
1161,4
1162,10
1163,2
1164,1
1165,14
1166,49
1167,1
1168,1
1169,1
1170,2
1171,1
1172,1
1173,48
1174,1
1175,1
1176,1
1177,8
1178,1
1179,1
1180,2
1181,2
1182,1
1183,1
1184,1
1185,238
1186,7
1187,6
1188,1
1189,3
1190,2
1191,26
1192,197
1193,31
1194,1
1195,1
1196,69
1197,3
1198,1
1199,1
1200,1
1201,27
1202,591
1203,3
1204,30
1205,738
1206,831
1207,2
1208,3
1209,1
1210,5
1211,2
1212,215
1213,1
1214,2
1215,3
1216,1
1217,24
1218,2
1219,88
1220,4
1221,1
1222,9
1223,1
1224,8
1225,2851
1226,2408
1227,2
1228,1
1229,3
1230,7
1231,1
1232,1
1233,32
1234,4
1235,1
1236,1
1237,2
1238,26
1239,2
1240,1
1241,2
1242,1
1243,5
1244,14
1245,1
1246,7
1247,4
1248,39
1249,7
1250,6
1251,1468
1252,1
1253,1
1254,1
1255,1
1256,8
1257,6
1258,1
1259,106
1260,1
1261,1
1262,13
1263,4
1264,4
1265,10
1266,91
1267,1
1268,33
1269,1
1270,22
1271,15
1272,1
1273,60
1274,1
1275,1
1276,1683
1277,1
1278,1791
1279,4774
1280,557
1281,32
1282,1
1283,3
1284,1
1285,5
1286,3
1287,628
1288,1
1289,52
1290,2
1291,43
1292,66
1293,9
1294,15
1295,1149
1296,1158
1297,34
1298,7
1299,1
1300,12
1301,37
1302,2
1303,2
1304,30
1305,3
1306,5
1307,91
1308,3
1309,1
1310,6
1311,10
1312,1470
1313,81
1314,2
1315,1
1316,7
1317,2
1318,222
1319,7
1320,96
1321,460
1322,4
1323,2
1324,7
1325,4959
1326,3
1327,4
1328,1
1329,5
1330,14
1331,55
1332,15
1333,1
1334,1
1335,1
1336,6
1337,1
1338,1
1339,1
1340,1
1341,7
1342,1
1343,6
1344,2
1345,5
1346,1
1347,1
1348,20
1349,11
1350,1
1351,8
1352,14
1353,2857
1354,13
1355,28
1356,52
1357,1
1358,1
1359,89
1360,4
1361,4
1362,132
1363,2
1364,1
1365,1
1366,5
1367,1
1368,12
1369,52
1370,1
1371,270
1372,38
1373,5
1374,3
1375,10
1376,1
1377,95
1378,19
1379,10
1380,2
1381,3
1382,2
1383,109
1384,4
1385,14
1386,2
1387,2
1388,93
1389,2
1390,1
1391,4
1392,1
1393,44
1394,26
1395,3
1396,18
1397,9
1398,2
1399,8
1400,12
1401,1
1402,25
1403,1
1404,3759
1405,74
1406,4
1407,38
1408,1
1409,6
1410,6
1411,2282
1412,36
1413,6
1414,187
1415,2
1416,2
1417,10
1418,3
1419,1
1420,2
1421,46
1422,1
1423,12
1424,109
1425,2
1426,2
1427,3
1428,17
1429,24
1430,4
1431,52
1432,42
1433,2
1434,1
1435,35
1436,1
1437,4
1438,343
1439,10
1440,4
1441,2
1442,12
1443,1
1444,1
1445,14
1446,17
1447,650
1448,2
1449,1441
1450,2
1451,91
1452,11
1453,6
1454,1
1455,39
1456,1
1457,758
1458,1868
1459,4
1460,1
1461,13
1462,2
1463,3
1464,9
1465,3
1466,2
1467,12
1468,93
1469,4
1470,14
1471,308
1472,2
1473,1
1474,25
1475,1
1476,319
1477,3
1478,87
1479,2
1480,1
1481,1
1482,9
1483,27
1484,1025
1485,42
1486,1
1487,61
1488,38
1489,1
1490,24
1491,3
1492,1
1493,2386
1494,661
1495,1
1496,1
1497,110
1498,16
1499,1
1500,1
1501,4
1502,467
1503,36
1504,33
1505,2
1506,4
1507,12
1508,9
1509,14
1510,1
1511,1
1512,457
1513,738
1514,8
1515,16
1516,12
1517,1
1518,267
1519,2
1520,15
1521,43
1522,2
1523,6
1524,22
1525,8
1526,1
1527,3
1528,1089
1529,2
1530,1
1531,2
1532,2
1533,87
1534,12
1535,17
1536,1
1537,1
1538,1
1539,4
1540,1
1541,1
1542,1
1543,110
1544,2
1545,1
1546,5
1547,333
1548,3020
1549,2
1550,11
1551,1
1552,2
1553,1
1554,518
1555,6
1556,1
1557,2
1558,8
1559,2
1560,181
1561,2
1562,7
1563,11
1564,1
1565,1
1566,24
1567,6
1568,1
1569,6
1570,251
1571,16
1572,45
1573,1938
1574,17
1575,1
1576,8
1577,1
1578,3
1579,638
1580,1
1581,4
1582,3
1583,725
1584,3190
1585,1
1586,1
1587,1
1588,1
1589,83
1590,10
1591,1
1592,1
1593,4
1594,2550
1595,52
1596,1155
1597,65
1598,40
1599,21
1600,85
1601,250
1602,6
1603,1
1604,1
1605,5
1606,1
1607,4
1608,15
1609,4
1610,77
1611,1
1612,112
1613,2
1614,42
1615,18
1616,8
1617,51
1618,5
1619,1
1620,1
1621,364
1622,60
1623,2
1624,1
1625,1
1626,3
1627,2
1628,391
1629,4
1630,28
1631,12
1632,1
1633,1
1634,3
1635,1385
1636,1
1637,1
1638,35
1639,2
1640,380
1641,764
1642,87
1643,46
1644,4754
1645,3
1646,1
1647,6
1648,4
1649,11
1650,1
1651,2
1652,85
1653,1
1654,10
1655,4
1656,9
1657,1
1658,1
1659,39
1660,4
1661,1395
1662,1
1663,5
1664,1
1665,6
1666,94
1667,1
1668,9
1669,557
1670,4
1671,4
1672,1
1673,35
1674,5
1675,3
1676,5
1677,1
1678,6
1679,2343
1680,19
1681,2
1682,2
1683,2
1684,1
1685,26
1686,18
1687,3
1688,1
1689,31
1690,11
1691,43
1692,1
1693,1
1694,4
1695,17
1696,1005
1697,1
1698,5
1699,3
1700,62
1701,12
1702,62
1703,18
1704,1
1705,33
1706,13
1707,2
1708,98
1709,1
1710,27
1711,2
1712,25
1713,153
1714,1
1715,41
1716,112
1717,2
1718,2
1719,8
1720,2
1721,5
1722,1
1723,4573
1724,1
1725,96
1726,22
1727,25
1728,9
1729,1
1730,8
1731,6
1732,3
1733,155
1734,6
1735,7
1736,11
1737,2
1738,3338
1739,2
1740,8
1741,2
1742,14
1743,1
1744,1
1745,2
1746,4
1747,38
1748,2
1749,1
1750,1121
1751,1
1752,5
1753,6
1754,6
1755,1
1756,145
1757,9
1758,2
1759,1
1760,3
1761,1
1762,3
1763,1
1764,1
1765,1400
1766,9
1767,3
1768,383
1769,1
1770,21
1771,4
1772,1
1773,6
1774,11
1775,2
1776,3
1777,3401
1778,2656
1779,1
1780,1
1781,6
1782,5
1783,1034
1784,154
1785,42
1786,76
1787,4
1788,15
1789,2
1790,5
1791,62
1792,102
1793,1
1794,1
1795,30
1796,9
1797,1825
1798,1569
1799,14
1800,181
1801,17
1802,2
1803,10
1804,18
1805,3
1806,1
1807,1
1808,26
1809,1
1810,1
1811,1
1812,16
1813,2
1814,2459
1815,49
1816,4
1817,59
1818,69
1819,1
1820,7
1821,2
1822,28
1823,1
1824,1
1825,38
1826,1
1827,8
1828,1
1829,7
1830,72
1831,1
1832,1
1833,1
1834,99
1835,28
1836,2
1837,9
1838,3
1839,1
1840,1
1841,1
1842,50
1843,1
1844,3
1845,3
1846,1
1847,9
1848,6
1849,18
1850,1
1851,7
1852,147
1853,2
1854,12
1855,1
1856,2046
1857,3
1858,8
1859,2
1860,1
1861,1
1862,2
1863,52
1864,5
1865,1
1866,4
1867,93
1868,3281
1869,9
1870,260
1871,1
1872,15
1873,8
1874,1
1875,6
1876,198
1877,28
1878,1
1879,376
1880,1
1881,1
1882,1
1883,3
1884,1
1885,1
1886,398
1887,1
1888,2
1889,2
1890,1
1891,258
1892,1
1893,4
1894,3
1895,2
1896,1
1897,10
1898,2
1899,1
1900,1
1901,1396
1902,3
1903,49
1904,1
1905,7
1906,2
1907,6
1908,3854
1909,13
1910,3
1911,2
1912,99
1913,3
1914,3
1915,10
1916,13
1917,1807
1918,20
1919,21
1920,3
1921,57
1922,5
1923,1
1924,6
1925,8
1926,3
1927,1
1928,18
1929,57
1930,1
1931,2
1932,7
1933,1
1934,68
1935,1
1936,1
1937,1
1938,1547
1939,24
1940,77
1941,8
1942,434
1943,1
1944,109
1945,14
1946,5
1947,4
1948,3
1949,12
1950,2
1951,1
1952,1
1953,1
1954,1
1955,4
1956,7
1957,6
1958,512
1959,83
1960,3
1961,6
1962,31
1963,390
1964,1
1965,597
1966,1
1967,5
1968,3
1969,435
1970,1
1971,75
1972,1
1973,2
1974,5
1975,493
1976,3
1977,5
1978,8
1979,14
1980,1
1981,5
1982,5
1983,57
1984,1
1985,404
1986,4
1987,4
1988,6
1989,6
1990,448
1991,1
1992,196
1993,4
1994,28
1995,210
1996,898
1997,2
1998,43
1999,1
2000,67
2001,5
2002,8
2003,3
2004,1
2005,1
2006,18
2007,5
2008,29
2009,1006
2010,85
2011,13
2012,1
2013,1
2014,5
2015,297
2016,1
2017,1
2018,1
2019,1
2020,2
2021,1
2022,1
2023,11
2024,2
2025,1
2026,1
2027,71
2028,4
2029,1
2030,1
2031,10
2032,1
2033,198
2034,2
2035,14
2036,2
2037,42
2038,69
2039,1
2040,2
2041,2
2042,1
2043,60
2044,1
2045,22
2046,1
2047,29
2048,1
2049,394
2050,10
2051,21
2052,1
2053,5
2054,1
2055,1
2056,1
2057,1636
2058,1
2059,1
2060,25
2061,1
2062,3
2063,7
2064,2
2065,7
2066,1
2067,2
2068,23
2069,3
2070,2
2071,2
2072,127
2073,6
2074,2
2075,5
2076,1
2077,1
2078,1
2079,24
2080,1
2081,26
2082,1
2083,11
2084,19
2085,2
2086,719
2087,222
2088,1
2089,11
2090,16
2091,56
2092,3
2093,10
2094,5
2095,2
2096,2
2097,3
2098,1
2099,1
2100,1
2101,4
2102,2
2103,1
2104,1
2105,5
2106,3
2107,2
2108,1
2109,3
2110,1
2111,4
2112,29
2113,2
2114,6
2115,1129
2116,1
2117,5
2118,7
2119,1
2120,2
2121,9
2122,290
2123,756
2124,4
2125,120
2126,18
2127,40
2128,6
2129,4
2130,2
2131,447
2132,3
2133,13
2134,1
2135,1
2136,7
2137,2
2138,1
2139,92
2140,1
2141,17
2142,1
2143,1
2144,3
2145,1
2146,2
2147,3
2148,1943
2149,1
2150,1
2151,3
2152,6
2153,7
2154,159
2155,1
2156,10
2157,331
2158,3755
2159,2
2160,60
2161,1
2162,18
2163,157
2164,2
2165,9
2166,917
2167,4
2168,1
2169,1
2170,2
2171,1
2172,8
2173,143
2174,4
2175,4
2176,782
2177,3
2178,37
2179,1
2180,607
2181,1
2182,42
2183,8
2184,1
2185,1
2186,145
2187,1
2188,32
2189,20
2190,20
2191,3
2192,1
2193,26
2194,167
2195,2
2196,2
2197,178
2198,8
2199,3
2200,2
2201,1
2202,410
2203,9
2204,1
2205,1
2206,1
2207,1
2208,136
2209,1
2210,1
2211,1
2212,1
2213,1
2214,4
2215,1
2216,1
2217,2
2218,16
2219,2
2220,2
2221,872
2222,1
2223,1
2224,1
2225,445
2226,1
2227,4
2228,6
2229,4
2230,4
2231,1
2232,65
2233,265
2234,9
2235,1
2236,1
2237,5
2238,3
2239,1
2240,1
2241,74
2242,1
2243,5
2244,1296
2245,4
2246,8
2247,2
2248,25
2249,26
2250,3
2251,4049
2252,12
2253,1
2254,11
2255,72
2256,142
2257,3
2258,10
2259,1
2260,21
2261,95
2262,1
2263,4
2264,1549
2265,2
2266,1
2267,275
2268,31
2269,29
2270,2
2271,1
2272,6
2273,2
2274,1
2275,1
2276,1
2277,1
2278,7
2279,138
2280,35
2281,10
2282,1
2283,1
2284,3
2285,450
2286,206
2287,1
2288,3
2289,1
2290,10
2291,3
2292,19
2293,7
2294,35
2295,2
2296,22
2297,103
2298,4372
2299,10
2300,18
2301,1
2302,18
2303,1
2304,1
2305,15
2306,4
2307,1
2308,1
2309,361
2310,1580
2311,1
2312,13
2313,35
2314,1
2315,54
2316,1
2317,38
2318,317
2319,17
2320,1690
2321,1
2322,10
2323,1
2324,1
2325,628
2326,1
2327,20
2328,476
2329,1
2330,5
2331,9
2332,1
2333,9
2334,238
2335,14
2336,7
2337,1
2338,1
2339,2
2340,2
2341,1
2342,1
2343,26
2344,1
2345,12
2346,342
2347,100
2348,1
2349,18
2350,3
2351,1
2352,2
2353,256
2354,192
2355,1
2356,412
2357,40
2358,2
2359,11
2360,1219
2361,1
2362,2213
2363,1
2364,2092
2365,3
2366,1
2367,12
2368,1
2369,74
2370,111
2371,157
2372,1
2373,2
2374,22
2375,2
2376,119
2377,4
2378,1
2379,1
2380,1
2381,3
2382,1
2383,8
2384,2
2385,3
2386,1
2387,28
2388,154
2389,3
2390,4
2391,1
2392,1
2393,12
2394,2
2395,2
2396,2
2397,2
2398,3
2399,8
2400,7
2401,11
2402,2
2403,2
2404,2
2405,70
2406,6
2407,8
2408,1
2409,1
2410,1
2411,2
2412,14
2413,3681
2414,3
2415,2
2416,188
2417,63
2418,23
2419,103
2420,309
2421,6
2422,6
2423,1
2424,7
2425,17
2426,1
2427,1
2428,1
2429,326
2430,6
2431,4
2432,24
2433,1
2434,1
2435,4
2436,2
2437,3
2438,1
2439,21
2440,907
2441,5
2442,2
2443,4
2444,3
2445,5
2446,13
2447,164
2448,284
2449,6
2450,1
2451,163
2452,1
2453,1
2454,210
2455,20
2456,4
2457,2
2458,10
2459,2
2460,16
2461,1
2462,1
2463,2
2464,1
2465,1
2466,1
2467,2
2468,6
2469,9
2470,9
2471,6
2472,31
2473,6
2474,1
2475,9
2476,311
2477,95
2478,2774
2479,1
2480,3
2481,46
2482,73
2483,6
2484,13
2485,1
2486,2849
2487,10
2488,1
2489,2
2490,17
2491,31
2492,3
2493,3
2494,2
2495,3
2496,59
2497,3797
2498,1
2499,16
2500,8
2501,2
2502,174
2503,5
2504,4841
2505,13
2506,2
2507,2
2508,1622
2509,1
2510,3
2511,205
2512,1
2513,23
2514,10
2515,1
2516,8
2517,4
2518,1
2519,1
2520,1
2521,36
2522,7
2523,7
2524,16
2525,137
2526,2148
2527,11
2528,23
2529,2
2530,6
2531,2
2532,3292
2533,3
2534,1
2535,2
2536,1
2537,1
2538,6
2539,20
2540,1
2541,1
2542,27
2543,9
2544,2
2545,1
2546,122
2547,26
2548,1045
2549,1
2550,6
2551,3103
2552,30
2553,14
2554,1
2555,3
2556,4838
2557,1
2558,38
2559,481
2560,18
2561,7
2562,298
2563,1
2564,1
2565,2
2566,3
2567,2
2568,2
2569,71
2570,1069
2571,265
2572,1
2573,3
2574,51
2575,1
2576,135
2577,238
2578,15
2579,6
2580,22
2581,1
2582,30
2583,1
2584,1
2585,32
2586,8
2587,4
2588,18
2589,1
2590,1
2591,44
2592,5
2593,1
2594,1
2595,21
2596,1
2597,3
2598,1
2599,4
2600,7
2601,2
2602,3
2603,1
2604,292
2605,1081
2606,179
2607,1
2608,1
2609,1
2610,12
2611,1
2612,1
2613,15
2614,7
2615,190
2616,61
2617,3
2618,1
2619,22
2620,2
2621,50
2622,5
2623,2
2624,2
2625,153
2626,1
2627,1
2628,2
2629,2
2630,47
2631,20
2632,17
2633,1
2634,14
2635,9
2636,219
2637,3494
2638,1
2639,8
2640,3619
2641,192
2642,1
2643,32
2644,1
2645,19
2646,2
2647,4
2648,5
2649,13
2650,37
2651,1
2652,4
2653,1
2654,1
2655,1
2656,11
2657,1
2658,62
2659,1
2660,8
2661,7
2662,2
2663,47
2664,20
2665,2
2666,55
2667,1
2668,1
2669,2
2670,15
2671,3
2672,1
2673,2
2674,88
2675,3
2676,20
2677,20
2678,7
2679,6
2680,20
2681,1
2682,4
2683,8
2684,119
2685,1
2686,4
2687,77
2688,665
2689,1
2690,101
2691,1
2692,19
2693,9
2694,1
2695,5
2696,2
2697,7
2698,2
2699,18
2700,86
2701,11
2702,169
2703,2
2704,3
2705,1
2706,3
2707,55
2708,1
2709,16
2710,1
2711,2
2712,1
2713,1
2714,176
2715,1
2716,5
2717,1
2718,1
2719,44
2720,1
2721,59
2722,5
2723,68
2724,5
2725,3596
2726,39
2727,38
2728,49
2729,44
2730,5
2731,15
2732,1
2733,4
2734,26
2735,1
2736,270
2737,248
2738,1
2739,81
2740,1401
2741,2
2742,5
2743,3
2744,1
2745,1
2746,325
2747,3
2748,2
2749,1062
2750,1
2751,4
2752,3
2753,549
2754,1
2755,1
2756,1
2757,1
2758,5
2759,2
2760,2
2761,1569
2762,3
2763,5
2764,4
2765,2
2766,7
2767,761
2768,1048
2769,21
2770,6
2771,265
2772,35
2773,6
2774,1
2775,1
2776,1792
2777,1958
2778,1
2779,15
2780,2
2781,254
2782,4
2783,2095
2784,2
2785,1
2786,1
2787,2926
2788,522
2789,2
2790,1533
2791,1120
2792,1
2793,1
2794,1
2795,1
2796,7
2797,8
2798,372
2799,10
2800,1
2801,1
2802,1
2803,2
2804,3
2805,1
2806,21
2807,14
2808,13
2809,2
2810,9
2811,770
2812,4
2813,1922
2814,1
2815,8
2816,2
2817,2
2818,413
2819,8
2820,76
2821,3462
2822,1
2823,2331
2824,7
2825,2
2826,1
2827,3
2828,57
2829,97
2830,2
2831,7
2832,1
2833,6
2834,20
2835,19
2836,11
2837,16
2838,2
2839,98
2840,844
2841,10
2842,2
2843,3
2844,2
2845,701
2846,42
2847,2
2848,20
2849,8
2850,2345
2851,4
2852,35
2853,61
2854,4
2855,1
2856,1
2857,3
2858,1
2859,3
2860,1
2861,15
2862,9
2863,7
2864,4
2865,3
2866,33
2867,1246
2868,1
2869,1
2870,28
2871,1327
2872,18
2873,3
2874,1
2875,18
2876,3
2877,8
2878,1
2879,1549
2880,6
2881,1
2882,1
2883,39
2884,14
2885,33
2886,2
2887,2856
2888,45
2889,2
2890,9
2891,2
2892,127
2893,6
2894,1709
2895,19
2896,410
2897,5
2898,2
2899,12
2900,4
2901,6
2902,1
2903,1
2904,1
2905,5
2906,2
2907,1
2908,10
2909,12
2910,1
2911,12
2912,11
2913,9
2914,5
2915,4994
2916,4
2917,91
2918,40
2919,1
2920,1280
2921,5
2922,1
2923,37
2924,12
2925,21
2926,2
2927,1
2928,2
2929,1
2930,34
2931,12
2932,1
2933,2
2934,10
2935,1
2936,1
2937,1
2938,6
2939,264
2940,1
2941,445
2942,5
2943,3
2944,364
2945,2
2946,1
2947,584
2948,10
2949,3
2950,1
2951,693
2952,10
2953,2
2954,4
2955,28
2956,3
2957,18
2958,237
2959,1
2960,1
2961,7
2962,11
2963,1195
2964,16
2965,169
